"i","j","x","alpha","lambda","dev.ratio","AIC"
632,478,3.26570761335025,0.5,22.7569182949889,0.00435640295402497,1084.27307971178
1,479,-10.0574816166173,0.5,16.7075335971262,0.0818509529266997,1514.63567762857
632,479,-11.0964040254693,0.5,16.7075335971262,0.0818509529266997,1514.63567762857
1,480,-11.4764870588729,0.9,5.34975909967452,0.918338000677065,283.781092204399
375,480,512.595180801744,0.9,5.34975909967452,0.918338000677065,283.781092204399
454,480,-24.3410852141596,0.9,5.34975909967452,0.918338000677065,283.781092204399
473,480,-9.95279940890278,0.9,5.34975909967452,0.918338000677065,283.781092204399
489,480,-1066.63615690185,0.9,5.34975909967452,0.918338000677065,283.781092204399
490,480,1128.97645714296,0.9,5.34975909967452,0.918338000677065,283.781092204399
546,480,-236.527750289106,0.9,5.34975909967452,0.918338000677065,283.781092204399
632,480,5.4111314697395,0.9,5.34975909967452,0.918338000677065,283.781092204399
1,481,-12.3896558015911,0.5,42.6383486919897,0.147419911412775,3974.40463252918
632,481,8.90602711944188,0.5,42.6383486919897,0.147419911412775,3974.40463252918
1,482,-13.3171348236599,0.5,10.3409434750955,0.250699026059098,1663.81937111523
632,482,14.0839378125051,0.5,10.3409434750955,0.250699026059098,1663.81937111523
1,483,-10.0340838804864,0.7,0.430192888830901,0.998247512904215,145.311392936555
29,483,-1982.23239310615,0.7,0.430192888830901,0.998247512904215,145.311392936555
30,483,979.404758039167,0.7,0.430192888830901,0.998247512904215,145.311392936555
32,483,-10464.6594153569,0.7,0.430192888830901,0.998247512904215,145.311392936555
33,483,-3702.56979332387,0.7,0.430192888830901,0.998247512904215,145.311392936555
44,483,4.78486670709965,0.7,0.430192888830901,0.998247512904215,145.311392936555
55,483,3399.05810056989,0.7,0.430192888830901,0.998247512904215,145.311392936555
62,483,640.602475747288,0.7,0.430192888830901,0.998247512904215,145.311392936555
72,483,-164.066357130371,0.7,0.430192888830901,0.998247512904215,145.311392936555
76,483,-216.108856077747,0.7,0.430192888830901,0.998247512904215,145.311392936555
79,483,-44.009930126046,0.7,0.430192888830901,0.998247512904215,145.311392936555
82,483,928.951602772259,0.7,0.430192888830901,0.998247512904215,145.311392936555
112,483,1381.81545760589,0.7,0.430192888830901,0.998247512904215,145.311392936555
117,483,399.322800770755,0.7,0.430192888830901,0.998247512904215,145.311392936555
134,483,4253.36963013829,0.7,0.430192888830901,0.998247512904215,145.311392936555
151,483,-4329.11756074236,0.7,0.430192888830901,0.998247512904215,145.311392936555
155,483,1231.1100819658,0.7,0.430192888830901,0.998247512904215,145.311392936555
229,483,-486.42577317311,0.7,0.430192888830901,0.998247512904215,145.311392936555
233,483,138.692808224555,0.7,0.430192888830901,0.998247512904215,145.311392936555
298,483,84.5053075918079,0.7,0.430192888830901,0.998247512904215,145.311392936555
308,483,44.7021222741324,0.7,0.430192888830901,0.998247512904215,145.311392936555
320,483,-73.703404236202,0.7,0.430192888830901,0.998247512904215,145.311392936555
323,483,-87.8667626934948,0.7,0.430192888830901,0.998247512904215,145.311392936555
332,483,9.34357719831821,0.7,0.430192888830901,0.998247512904215,145.311392936555
345,483,-64.0551230491376,0.7,0.430192888830901,0.998247512904215,145.311392936555
377,483,-3186.93177230821,0.7,0.430192888830901,0.998247512904215,145.311392936555
383,483,194.206880073637,0.7,0.430192888830901,0.998247512904215,145.311392936555
385,483,-344.166416102046,0.7,0.430192888830901,0.998247512904215,145.311392936555
399,483,2486.75070380273,0.7,0.430192888830901,0.998247512904215,145.311392936555
409,483,2207.74161289014,0.7,0.430192888830901,0.998247512904215,145.311392936555
415,483,4491.27297866794,0.7,0.430192888830901,0.998247512904215,145.311392936555
437,483,-6416.6082041358,0.7,0.430192888830901,0.998247512904215,145.311392936555
458,483,1299.64058057502,0.7,0.430192888830901,0.998247512904215,145.311392936555
505,483,952.128989550207,0.7,0.430192888830901,0.998247512904215,145.311392936555
541,483,3344.23454342475,0.7,0.430192888830901,0.998247512904215,145.311392936555
578,483,2938.21978776317,0.7,0.430192888830901,0.998247512904215,145.311392936555
579,483,-650.70427758374,0.7,0.430192888830901,0.998247512904215,145.311392936555
585,483,115.322278329683,0.7,0.430192888830901,0.998247512904215,145.311392936555
587,483,664.68416190356,0.7,0.430192888830901,0.998247512904215,145.311392936555
588,483,-996.003488877071,0.7,0.430192888830901,0.998247512904215,145.311392936555
596,483,-20.2210023531444,0.7,0.430192888830901,0.998247512904215,145.311392936555
601,483,-123.772630208652,0.7,0.430192888830901,0.998247512904215,145.311392936555
606,483,1368.05631513576,0.7,0.430192888830901,0.998247512904215,145.311392936555
623,483,1220.6209637773,0.7,0.430192888830901,0.998247512904215,145.311392936555
626,483,1034.73389102985,0.7,0.430192888830901,0.998247512904215,145.311392936555
632,483,-3.23324377351684,0.7,0.430192888830901,0.998247512904215,145.311392936555
1,484,-11.1889283413117,0.6,3.68894722952272,0.873557523330038,1079.25312028935
25,484,-66.8487869104209,0.6,3.68894722952272,0.873557523330038,1079.25312028935
27,484,-0.745280052175156,0.6,3.68894722952272,0.873557523330038,1079.25312028935
28,484,-2.12064231669277,0.6,3.68894722952272,0.873557523330038,1079.25312028935
47,484,-24.2373847547054,0.6,3.68894722952272,0.873557523330038,1079.25312028935
73,484,88.3487248654929,0.6,3.68894722952272,0.873557523330038,1079.25312028935
75,484,97.370200256389,0.6,3.68894722952272,0.873557523330038,1079.25312028935
106,484,329.956424845937,0.6,3.68894722952272,0.873557523330038,1079.25312028935
122,484,0.479249143019182,0.6,3.68894722952272,0.873557523330038,1079.25312028935
168,484,-503.736889455579,0.6,3.68894722952272,0.873557523330038,1079.25312028935
182,484,-736.508458864155,0.6,3.68894722952272,0.873557523330038,1079.25312028935
210,484,-26.5613655367411,0.6,3.68894722952272,0.873557523330038,1079.25312028935
267,484,28.4830927817427,0.6,3.68894722952272,0.873557523330038,1079.25312028935
285,484,319.912318837917,0.6,3.68894722952272,0.873557523330038,1079.25312028935
288,484,163.728865344583,0.6,3.68894722952272,0.873557523330038,1079.25312028935
295,484,635.394014029806,0.6,3.68894722952272,0.873557523330038,1079.25312028935
424,484,-338.365352616753,0.6,3.68894722952272,0.873557523330038,1079.25312028935
451,484,18.7186909035672,0.6,3.68894722952272,0.873557523330038,1079.25312028935
522,484,-362.03924390485,0.6,3.68894722952272,0.873557523330038,1079.25312028935
632,484,1.74052055140858,0.6,3.68894722952272,0.873557523330038,1079.25312028935
1,485,-12.1502005545576,0.9,0.786181405805235,0.917276101951278,420.48667603992
14,485,202.70776816494,0.9,0.786181405805235,0.917276101951278,420.48667603992
21,485,2.45985242723776,0.9,0.786181405805235,0.917276101951278,420.48667603992
56,485,-168.15959629734,0.9,0.786181405805235,0.917276101951278,420.48667603992
58,485,-87.138847764898,0.9,0.786181405805235,0.917276101951278,420.48667603992
90,485,3.45288982496197,0.9,0.786181405805235,0.917276101951278,420.48667603992
137,485,138.593192215184,0.9,0.786181405805235,0.917276101951278,420.48667603992
181,485,-1519.81650276959,0.9,0.786181405805235,0.917276101951278,420.48667603992
188,485,-462.822126924543,0.9,0.786181405805235,0.917276101951278,420.48667603992
233,485,-3384.48496852114,0.9,0.786181405805235,0.917276101951278,420.48667603992
279,485,856.636064646199,0.9,0.786181405805235,0.917276101951278,420.48667603992
286,485,996.970371669233,0.9,0.786181405805235,0.917276101951278,420.48667603992
307,485,-121.614976513151,0.9,0.786181405805235,0.917276101951278,420.48667603992
328,485,280.92821006786,0.9,0.786181405805235,0.917276101951278,420.48667603992
364,485,-830.429085667723,0.9,0.786181405805235,0.917276101951278,420.48667603992
415,485,-225.066218351113,0.9,0.786181405805235,0.917276101951278,420.48667603992
427,485,550.822206413613,0.9,0.786181405805235,0.917276101951278,420.48667603992
434,485,-1404.07554394923,0.9,0.786181405805235,0.917276101951278,420.48667603992
468,485,2666.57640214815,0.9,0.786181405805235,0.917276101951278,420.48667603992
521,485,394.549298312452,0.9,0.786181405805235,0.917276101951278,420.48667603992
535,485,2569.99737162857,0.9,0.786181405805235,0.917276101951278,420.48667603992
538,485,1587.56049054578,0.9,0.786181405805235,0.917276101951278,420.48667603992
612,485,-0.191639338149812,0.9,0.786181405805235,0.917276101951278,420.48667603992
632,485,1.55953704924495,0.9,0.786181405805235,0.917276101951278,420.48667603992
1,486,-19.6220547951849,0.9,0.780057192602595,0.995264926172967,124.737775250696
29,486,-7491.81663824074,0.9,0.780057192602595,0.995264926172967,124.737775250696
40,486,4360.30700341218,0.9,0.780057192602595,0.995264926172967,124.737775250696
56,486,282.858202523685,0.9,0.780057192602595,0.995264926172967,124.737775250696
65,486,51.5031187699698,0.9,0.780057192602595,0.995264926172967,124.737775250696
78,486,332.785314365258,0.9,0.780057192602595,0.995264926172967,124.737775250696
154,486,-16032.9996108825,0.9,0.780057192602595,0.995264926172967,124.737775250696
165,486,121.693811590829,0.9,0.780057192602595,0.995264926172967,124.737775250696
167,486,-488.131493730341,0.9,0.780057192602595,0.995264926172967,124.737775250696
179,486,4398.8200169067,0.9,0.780057192602595,0.995264926172967,124.737775250696
187,486,-14870.1673030119,0.9,0.780057192602595,0.995264926172967,124.737775250696
188,486,8670.73588936141,0.9,0.780057192602595,0.995264926172967,124.737775250696
206,486,-298.095452799173,0.9,0.780057192602595,0.995264926172967,124.737775250696
207,486,-2.82370794367782,0.9,0.780057192602595,0.995264926172967,124.737775250696
212,486,436.496341929882,0.9,0.780057192602595,0.995264926172967,124.737775250696
221,486,6290.79910918982,0.9,0.780057192602595,0.995264926172967,124.737775250696
287,486,-7426.45777619062,0.9,0.780057192602595,0.995264926172967,124.737775250696
449,486,17341.1451455863,0.9,0.780057192602595,0.995264926172967,124.737775250696
486,486,7767.93657204835,0.9,0.780057192602595,0.995264926172967,124.737775250696
520,486,-705.578106680582,0.9,0.780057192602595,0.995264926172967,124.737775250696
524,486,-2384.46900141511,0.9,0.780057192602595,0.995264926172967,124.737775250696
551,486,6.20269554832633,0.9,0.780057192602595,0.995264926172967,124.737775250696
579,486,-1197.94075699166,0.9,0.780057192602595,0.995264926172967,124.737775250696
590,486,-846.552404586411,0.9,0.780057192602595,0.995264926172967,124.737775250696
608,486,2213.42405021737,0.9,0.780057192602595,0.995264926172967,124.737775250696
622,486,2410.80134791666,0.9,0.780057192602595,0.995264926172967,124.737775250696
630,486,-190.680636047337,0.9,0.780057192602595,0.995264926172967,124.737775250696
632,486,108.396119795007,0.9,0.780057192602595,0.995264926172967,124.737775250696
1,487,-11.2704528113977,0.5,27.4828389604356,0.000888812622124413,5043.34785462716
632,487,1.09393471138257,0.5,27.4828389604356,0.000888812622124413,5043.34785462716
1,488,-11.5186919255606,0.9,0.51242056090683,0.934859816875521,167.70250924924
10,488,-48.2396475714318,0.9,0.51242056090683,0.934859816875521,167.70250924924
21,488,207.649397846213,0.9,0.51242056090683,0.934859816875521,167.70250924924
23,488,2980.84763209696,0.9,0.51242056090683,0.934859816875521,167.70250924924
136,488,6.73310810671676,0.9,0.51242056090683,0.934859816875521,167.70250924924
141,488,-0.000394485116400822,0.9,0.51242056090683,0.934859816875521,167.70250924924
191,488,-334.929788146253,0.9,0.51242056090683,0.934859816875521,167.70250924924
320,488,-60.9557289575749,0.9,0.51242056090683,0.934859816875521,167.70250924924
340,488,-254.294533092139,0.9,0.51242056090683,0.934859816875521,167.70250924924
350,488,-56.2389071845902,0.9,0.51242056090683,0.934859816875521,167.70250924924
380,488,-240.321724753886,0.9,0.51242056090683,0.934859816875521,167.70250924924
417,488,-268.369377041897,0.9,0.51242056090683,0.934859816875521,167.70250924924
434,488,-2297.00122303886,0.9,0.51242056090683,0.934859816875521,167.70250924924
488,488,-38.757999384335,0.9,0.51242056090683,0.934859816875521,167.70250924924
548,488,459.780188163386,0.9,0.51242056090683,0.934859816875521,167.70250924924
580,488,80.7570148486471,0.9,0.51242056090683,0.934859816875521,167.70250924924
584,488,188.277438767526,0.9,0.51242056090683,0.934859816875521,167.70250924924
632,488,-1.75136105252984,0.9,0.51242056090683,0.934859816875521,167.70250924924
1,489,-11.2574922279432,0.5,47.5439548702937,8.9791442526978e-06,2034.69670072793
632,489,-0.196259106923321,0.5,47.5439548702937,8.9791442526978e-06,2034.69670072793
1,490,-11.1165084673339,0.5,20.2684724195367,0.00432037963615923,1494.66670964396
632,490,4.17159116352455,0.5,20.2684724195367,0.00432037963615923,1494.66670964396
1,491,-10.1838433607894,1,6.02969027200946,0.621379127962698,288.698869878524
371,491,2413.98486988138,1,6.02969027200946,0.621379127962698,288.698869878524
627,491,-497.694980540729,1,6.02969027200946,0.621379127962698,288.698869878524
632,491,-1.78528890101399,1,6.02969027200946,0.621379127962698,288.698869878524
1,492,-10.0470744031187,0.8,1.06650521610914,0.827096641909254,607.802606877927
52,492,-1685.25800479228,0.8,1.06650521610914,0.827096641909254,607.802606877927
96,492,27.5992257825779,0.8,1.06650521610914,0.827096641909254,607.802606877927
128,492,1148.54716223718,0.8,1.06650521610914,0.827096641909254,607.802606877927
265,492,285.848256145933,0.8,1.06650521610914,0.827096641909254,607.802606877927
272,492,2189.41768772534,0.8,1.06650521610914,0.827096641909254,607.802606877927
277,492,414.12850084919,0.8,1.06650521610914,0.827096641909254,607.802606877927
281,492,10.8868099093669,0.8,1.06650521610914,0.827096641909254,607.802606877927
395,492,335.77898728801,0.8,1.06650521610914,0.827096641909254,607.802606877927
405,492,-1022.17294242377,0.8,1.06650521610914,0.827096641909254,607.802606877927
432,492,390.356265694093,0.8,1.06650521610914,0.827096641909254,607.802606877927
529,492,8.38909608222939,0.8,1.06650521610914,0.827096641909254,607.802606877927
574,492,491.368246389459,0.8,1.06650521610914,0.827096641909254,607.802606877927
632,492,-6.20349428710292,0.8,1.06650521610914,0.827096641909254,607.802606877927
1,493,-11.9605282234049,1,0.699867189252988,0.470846063799498,442.565062012668
11,493,-0.76079840808389,1,0.699867189252988,0.470846063799498,442.565062012668
23,493,728.627097129274,1,0.699867189252988,0.470846063799498,442.565062012668
37,493,418.557939034157,1,0.699867189252988,0.470846063799498,442.565062012668
175,493,3002.70488622877,1,0.699867189252988,0.470846063799498,442.565062012668
188,493,447.02691313421,1,0.699867189252988,0.470846063799498,442.565062012668
215,493,-431.014431424584,1,0.699867189252988,0.470846063799498,442.565062012668
217,493,125.566089434269,1,0.699867189252988,0.470846063799498,442.565062012668
229,493,-62.1340478249556,1,0.699867189252988,0.470846063799498,442.565062012668
281,493,6440.82069511944,1,0.699867189252988,0.470846063799498,442.565062012668
362,493,-234.742461012844,1,0.699867189252988,0.470846063799498,442.565062012668
526,493,-1387.54952515602,1,0.699867189252988,0.470846063799498,442.565062012668
548,493,397.290975266969,1,0.699867189252988,0.470846063799498,442.565062012668
632,493,0.82604116502979,1,0.699867189252988,0.470846063799498,442.565062012668
1,494,-11.0872193287334,0.5,26.4614322827034,0.0189777530310214,603.51497778111
632,494,-6.00997342083766,0.5,26.4614322827034,0.0189777530310214,603.51497778111
1,495,-10.9082576081567,0.5,638.629855823121,0.000643830298681521,14574.5686040909
632,495,-0.865968782902715,0.5,638.629855823121,0.000643830298681521,14574.5686040909
1,496,-11.2411284149213,1,14.2666886880267,0.0961840043902208,5127.72196238017
136,496,21.5180178686051,1,14.2666886880267,0.0961840043902208,5127.72196238017
503,496,-411.513236183574,1,14.2666886880267,0.0961840043902208,5127.72196238017
632,496,0.340289567761521,1,14.2666886880267,0.0961840043902208,5127.72196238017
1,497,-9.81370259247476,0.8,0.849167498088377,0.97918691325364,666.91432750391
18,497,128.530962751858,0.8,0.849167498088377,0.97918691325364,666.91432750391
44,497,15.7064360988931,0.8,0.849167498088377,0.97918691325364,666.91432750391
53,497,-594.355629428198,0.8,0.849167498088377,0.97918691325364,666.91432750391
62,497,-0.0161784548722219,0.8,0.849167498088377,0.97918691325364,666.91432750391
66,497,171.844926488911,0.8,0.849167498088377,0.97918691325364,666.91432750391
74,497,99.701135868772,0.8,0.849167498088377,0.97918691325364,666.91432750391
89,497,2209.91818966432,0.8,0.849167498088377,0.97918691325364,666.91432750391
90,497,-1306.78929185682,0.8,0.849167498088377,0.97918691325364,666.91432750391
105,497,5.4243781376533,0.8,0.849167498088377,0.97918691325364,666.91432750391
115,497,3935.57369267477,0.8,0.849167498088377,0.97918691325364,666.91432750391
118,497,9037.75982112179,0.8,0.849167498088377,0.97918691325364,666.91432750391
141,497,-75.7817652555335,0.8,0.849167498088377,0.97918691325364,666.91432750391
152,497,-4082.14346584108,0.8,0.849167498088377,0.97918691325364,666.91432750391
153,497,1727.77577531908,0.8,0.849167498088377,0.97918691325364,666.91432750391
156,497,-813.319756574936,0.8,0.849167498088377,0.97918691325364,666.91432750391
195,497,-1070.09434438232,0.8,0.849167498088377,0.97918691325364,666.91432750391
202,497,-22.5378908884154,0.8,0.849167498088377,0.97918691325364,666.91432750391
230,497,283.945835027763,0.8,0.849167498088377,0.97918691325364,666.91432750391
233,497,1059.3492685542,0.8,0.849167498088377,0.97918691325364,666.91432750391
244,497,-2458.35184482513,0.8,0.849167498088377,0.97918691325364,666.91432750391
255,497,861.990731652193,0.8,0.849167498088377,0.97918691325364,666.91432750391
290,497,-237.314191698768,0.8,0.849167498088377,0.97918691325364,666.91432750391
370,497,-91.1779209724737,0.8,0.849167498088377,0.97918691325364,666.91432750391
378,497,-1654.56627566846,0.8,0.849167498088377,0.97918691325364,666.91432750391
420,497,-4938.2353902175,0.8,0.849167498088377,0.97918691325364,666.91432750391
425,497,1206.86378900335,0.8,0.849167498088377,0.97918691325364,666.91432750391
430,497,3499.02797763444,0.8,0.849167498088377,0.97918691325364,666.91432750391
497,497,1457.71351353383,0.8,0.849167498088377,0.97918691325364,666.91432750391
501,497,3623.96178094106,0.8,0.849167498088377,0.97918691325364,666.91432750391
504,497,-66.3414072090631,0.8,0.849167498088377,0.97918691325364,666.91432750391
578,497,536.217982453075,0.8,0.849167498088377,0.97918691325364,666.91432750391
632,497,-9.01947367335773,0.8,0.849167498088377,0.97918691325364,666.91432750391
1,498,-11.1946130411207,0.6,0.880033290201473,0.84814758070018,342.387188027796
53,498,-371.8323247448,0.6,0.880033290201473,0.84814758070018,342.387188027796
54,498,-424.026944954531,0.6,0.880033290201473,0.84814758070018,342.387188027796
66,498,18.9475840559003,0.6,0.880033290201473,0.84814758070018,342.387188027796
105,498,78.0244450061705,0.6,0.880033290201473,0.84814758070018,342.387188027796
115,498,963.921830965737,0.6,0.880033290201473,0.84814758070018,342.387188027796
255,498,68.0581495930229,0.6,0.880033290201473,0.84814758070018,342.387188027796
430,498,612.647663161022,0.6,0.880033290201473,0.84814758070018,342.387188027796
485,498,0.0474535325177677,0.6,0.880033290201473,0.84814758070018,342.387188027796
497,498,105.501037051596,0.6,0.880033290201473,0.84814758070018,342.387188027796
501,498,244.044733729351,0.6,0.880033290201473,0.84814758070018,342.387188027796
632,498,1.63706191557657,0.6,0.880033290201473,0.84814758070018,342.387188027796
1,499,-12.3467322826273,0.5,32.2865743092794,0.091448222959976,6514.23994988506
632,499,15.0648105333393,0.5,32.2865743092794,0.091448222959976,6514.23994988506
1,500,-11.0241347105992,0.8,10.5923095972852,0.122325872715119,921.680658962724
483,500,-54.4614056774532,0.8,10.5923095972852,0.122325872715119,921.680658962724
612,500,-276.812668807152,0.8,10.5923095972852,0.122325872715119,921.680658962724
632,500,2.74438879491081,0.8,10.5923095972852,0.122325872715119,921.680658962724
1,501,-10.3350600756171,0.5,15.2976635139801,0.00249375817068635,1136.46699515429
632,501,-2.50182863532578,0.5,15.2976635139801,0.00249375817068635,1136.46699515429
1,502,-9.72189012276452,0.9,4.0750716291701,0.539019168521502,258.230647331867
58,502,-159.102597700846,0.9,4.0750716291701,0.539019168521502,258.230647331867
92,502,2.57179732972717,0.9,4.0750716291701,0.539019168521502,258.230647331867
101,502,38.2482810888401,0.9,4.0750716291701,0.539019168521502,258.230647331867
538,502,193.996275822221,0.9,4.0750716291701,0.539019168521502,258.230647331867
612,502,-240.191377736197,0.9,4.0750716291701,0.539019168521502,258.230647331867
632,502,-17.6330191905873,0.9,4.0750716291701,0.539019168521502,258.230647331867
1,503,-10.9325795311212,0.5,377.440391664016,0.000455562709832402,6834.51643337921
632,503,-0.29170918311911,0.5,377.440391664016,0.000455562709832402,6834.51643337921
1,504,-10.8389476601549,1,11.8927184418113,0.00466203009192719,4866.08353336742
191,504,-181.325974568842,1,11.8927184418113,0.00466203009192719,4866.08353336742
632,504,-2.3202217380993,1,11.8927184418113,0.00466203009192719,4866.08353336742
1,505,-11.3852256071924,0.8,155.539148882397,0.517004683047418,2564.62938463932
310,505,17.8599684774396,0.8,155.539148882397,0.517004683047418,2564.62938463932
608,505,344.981238336331,0.8,155.539148882397,0.517004683047418,2564.62938463932
622,505,378.962013049629,0.8,155.539148882397,0.517004683047418,2564.62938463932
632,505,5.70285353268781,0.8,155.539148882397,0.517004683047418,2564.62938463932
1,506,-10.2631577453208,1,27.3836097182221,0.888964469998257,1852.14930790578
62,506,-201.045259278003,1,27.3836097182221,0.888964469998257,1852.14930790578
145,506,3491.76161435306,1,27.3836097182221,0.888964469998257,1852.14930790578
608,506,1842.2221246958,1,27.3836097182221,0.888964469998257,1852.14930790578
632,506,-5.84232621474125,1,27.3836097182221,0.888964469998257,1852.14930790578
1,508,-9.87209819129339,1,13.8868898081098,0.151661061473754,613.470707396533
505,508,63.3472445640481,1,13.8868898081098,0.151661061473754,613.470707396533
632,508,-8.49393784400736,1,13.8868898081098,0.151661061473754,613.470707396533
1,509,-12.222044700178,0.5,16.9903796509233,0.572958328300311,664.93150358984
632,509,12.1496971952731,0.5,16.9903796509233,0.572958328300311,664.93150358984
1,510,-11.2523722219066,0.5,192.659609510025,0.000191519494193881,7251.29839695095
632,510,-0.385779696826721,0.5,192.659609510025,0.000191519494193881,7251.29839695095
1,511,-11.5934245711962,0.9,0.850743619037264,0.984698511248434,231.69672402219
25,511,-39.1315237378257,0.9,0.850743619037264,0.984698511248434,231.69672402219
37,511,71.2576053157174,0.9,0.850743619037264,0.984698511248434,231.69672402219
38,511,8182.50293837869,0.9,0.850743619037264,0.984698511248434,231.69672402219
39,511,156.676295673027,0.9,0.850743619037264,0.984698511248434,231.69672402219
40,511,145.840385538149,0.9,0.850743619037264,0.984698511248434,231.69672402219
54,511,17.2989406775349,0.9,0.850743619037264,0.984698511248434,231.69672402219
75,511,4.61780493470264,0.9,0.850743619037264,0.984698511248434,231.69672402219
144,511,149.79607646908,0.9,0.850743619037264,0.984698511248434,231.69672402219
145,511,2612.76208222509,0.9,0.850743619037264,0.984698511248434,231.69672402219
189,511,-584.227650029475,0.9,0.850743619037264,0.984698511248434,231.69672402219
191,511,-2326.98213869981,0.9,0.850743619037264,0.984698511248434,231.69672402219
201,511,761.246067291714,0.9,0.850743619037264,0.984698511248434,231.69672402219
245,511,-213.25995046401,0.9,0.850743619037264,0.984698511248434,231.69672402219
310,511,294.546922904033,0.9,0.850743619037264,0.984698511248434,231.69672402219
449,511,4314.0807991929,0.9,0.850743619037264,0.984698511248434,231.69672402219
500,511,-310.460726248592,0.9,0.850743619037264,0.984698511248434,231.69672402219
550,511,27.1822838541923,0.9,0.850743619037264,0.984698511248434,231.69672402219
576,511,218.265506895158,0.9,0.850743619037264,0.984698511248434,231.69672402219
598,511,1108.43908220582,0.9,0.850743619037264,0.984698511248434,231.69672402219
608,511,4724.71398188132,0.9,0.850743619037264,0.984698511248434,231.69672402219
622,511,5041.54280967687,0.9,0.850743619037264,0.984698511248434,231.69672402219
631,511,966.735301477067,0.9,0.850743619037264,0.984698511248434,231.69672402219
632,511,-1.09973099995918,0.9,0.850743619037264,0.984698511248434,231.69672402219
1,512,-12.4223536642721,0.8,0.129920149230761,0.996728058569592,71.6739637124377
15,512,-8.01859111488265,0.8,0.129920149230761,0.996728058569592,71.6739637124377
39,512,143.564515501518,0.8,0.129920149230761,0.996728058569592,71.6739637124377
70,512,-20.9708436328904,0.8,0.129920149230761,0.996728058569592,71.6739637124377
144,512,122.402085617526,0.8,0.129920149230761,0.996728058569592,71.6739637124377
145,512,490.132907608425,0.8,0.129920149230761,0.996728058569592,71.6739637124377
176,512,335.82796074069,0.8,0.129920149230761,0.996728058569592,71.6739637124377
201,512,3054.01621072929,0.8,0.129920149230761,0.996728058569592,71.6739637124377
206,512,-2.84941185348517,0.8,0.129920149230761,0.996728058569592,71.6739637124377
245,512,-54.3490822213512,0.8,0.129920149230761,0.996728058569592,71.6739637124377
258,512,2918.08256765149,0.8,0.129920149230761,0.996728058569592,71.6739637124377
310,512,207.927262163938,0.8,0.129920149230761,0.996728058569592,71.6739637124377
365,512,44.2774497869036,0.8,0.129920149230761,0.996728058569592,71.6739637124377
449,512,5025.68432721457,0.8,0.129920149230761,0.996728058569592,71.6739637124377
550,512,27.3603410931482,0.8,0.129920149230761,0.996728058569592,71.6739637124377
576,512,290.9839479545,0.8,0.129920149230761,0.996728058569592,71.6739637124377
608,512,3770.31454869378,0.8,0.129920149230761,0.996728058569592,71.6739637124377
618,512,923.908128516231,0.8,0.129920149230761,0.996728058569592,71.6739637124377
622,512,3683.02404879418,0.8,0.129920149230761,0.996728058569592,71.6739637124377
632,512,5.74871651526754,0.8,0.129920149230761,0.996728058569592,71.6739637124377
1,513,-9.60277532918136,0.8,7.37538849692142,0.189377278846783,2005.40918753878
128,513,686.859700222376,0.8,7.37538849692142,0.189377278846783,2005.40918753878
287,513,-1047.48763901411,0.8,7.37538849692142,0.189377278846783,2005.40918753878
500,513,-1805.91990965854,0.8,7.37538849692142,0.189377278846783,2005.40918753878
632,513,-1.67641561371077,0.8,7.37538849692142,0.189377278846783,2005.40918753878
1,514,-11.2723830721939,1,11.651078529212,0.0391335065853252,1965.21548236775
171,514,-14.2067650748204,1,11.651078529212,0.0391335065853252,1965.21548236775
632,514,4.34129671149949,1,11.651078529212,0.0391335065853252,1965.21548236775
1,515,-12.585206159226,1,2.36661669057993,0.35079691306913,970.170090976019
134,515,5927.23929499999,1,2.36661669057993,0.35079691306913,970.170090976019
277,515,1726.24470201632,1,2.36661669057993,0.35079691306913,970.170090976019
632,515,1.31808345619214,1,2.36661669057993,0.35079691306913,970.170090976019
1,516,-10.9988991395352,0.5,20.3159183416447,0.00174456270215631,849.945852488468
632,516,0.885689342672403,0.5,20.3159183416447,0.00174456270215631,849.945852488468
1,517,-9.16252605991027,0.7,2.15426021111712,0.488209666596284,746.885404377634
56,517,150.267016655627,0.7,2.15426021111712,0.488209666596284,746.885404377634
58,517,475.515575729388,0.7,2.15426021111712,0.488209666596284,746.885404377634
140,517,-17.0907904947883,0.7,2.15426021111712,0.488209666596284,746.885404377634
215,517,-47.2922737225759,0.7,2.15426021111712,0.488209666596284,746.885404377634
420,517,-1098.9715210539,0.7,2.15426021111712,0.488209666596284,746.885404377634
500,517,-839.835609478248,0.7,2.15426021111712,0.488209666596284,746.885404377634
632,517,-14.1500647889626,0.7,2.15426021111712,0.488209666596284,746.885404377634
1,518,-10.6898998876448,0.5,13.5942423412078,0.0299916414302114,197.739229926889
632,518,-2.40876529614458,0.5,13.5942423412078,0.0299916414302114,197.739229926889
1,519,-10.2343453281211,0.9,12.1775781222618,0.0539118444044545,5133.93286533854
526,519,-1671.79867959756,0.9,12.1775781222618,0.0539118444044545,5133.93286533854
632,519,0.464711535849764,0.9,12.1775781222618,0.0539118444044545,5133.93286533854
1,520,-10.8585631839966,0.6,20.7527857396585,0.0118691648014472,635.284434273273
77,520,-0.317874364418427,0.6,20.7527857396585,0.0118691648014472,635.284434273273
487,520,-1.25745786125926,0.6,20.7527857396585,0.0118691648014472,635.284434273273
632,520,-0.198779590728733,0.6,20.7527857396585,0.0118691648014472,635.284434273273
1,521,-11.72258088773,0.9,5.80471166820374,0.100777109838275,1246.85487902109
